open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
1738303200000,104319.87000000,104745.10000000,104298.73000000,104511.02000000,327.85317000,1738306799999,34273408.88855700,86288,156.54702000,16364960.01780530,0
1738306800000,104511.03000000,104814.46000000,104002.01000000,104188.56000000,786.55841000,1738310399999,82063028.08880410,107011,301.91337000,31505850.29329880,0
1738310400000,104188.57000000,104321.98000000,104013.63000000,104028.78000000,441.99171000,1738313999999,46036909.62351970,91424,222.65616000,23192692.03539900,0
1738314000000,104028.79000000,104329.73000000,103936.54000000,104256.56000000,677.93360000,1738317599999,70584280.60291220,108248,367.12778000,38229615.84806050,0
1738317600000,104256.57000000,104431.49000000,104080.10000000,104284.10000000,298.57773000,1738321199999,31122111.30274450,70540,154.99652000,16159911.48506030,0
1738321200000,104284.10000000,104848.65000000,104284.10000000,104736.00000000,574.30716000,1738324799999,60100711.52109180,131830,346.17117000,36220308.69542710,0
1738324800000,104736.01000000,104918.30000000,104553.71000000,104704.68000000,613.48830000,1738328399999,64228780.56814700,110931,274.12911000,28698126.34906740,0
1738328400000,104704.69000000,105036.03000000,104551.09000000,104664.02000000,660.06760000,1738331999999,69171689.71681530,140853,330.16480000,34603778.54553090,0
1738332000000,104664.01000000,104860.00000000,104106.00000000,104442.79000000,1064.61592000,1738335599999,111190777.35663480,200285,455.95400000,47632415.19006290,0
1738335600000,104443.99000000,106012.00000000,104443.99000000,105464.01000000,2491.48040000,1738339199999,262418003.32539950,399838,1597.53255000,168304364.40737030,0
1738339200000,105464.00000000,105574.40000000,104696.23000000,105081.87000000,1251.16680000,1738342799999,131532842.31073680,231952,603.42691000,63436892.57634700,0
1738342800000,105081.86000000,105081.87000000,104542.00000000,104580.87000000,700.49821000,1738346399999,73390957.90579260,167711,317.65557000,33280907.89446030,0
1738346400000,104580.87000000,104820.00000000,102605.00000000,102627.29000000,2458.07389000,1738349999999,254322326.22073320,496997,978.97540000,101302885.85160460,0
1738350000000,102627.29000000,103016.66000000,102122.00000000,102312.32000000,1967.10942000,1738353599999,201608764.62107630,500348,888.42280000,91067306.74374430,0
1738353600000,102312.31000000,102321.42000000,101603.23000000,101680.02000000,2009.54037000,1738357199999,204876983.48741270,455366,886.51814000,90378358.93906800,0
1738357200000,101680.02000000,102166.11000000,101560.00000000,102148.73000000,1047.57467000,1738360799999,106644313.60985700,207129,503.58227000,51264220.28721590,0
1738360800000,102148.72000000,102482.94000000,101918.46000000,102261.30000000,759.95722000,1738364399999,77698749.68489060,118331,399.95265000,40887364.42322530,0
1738364400000,102261.29000000,102439.31000000,101955.00000000,102429.56000000,587.31239000,1738367999999,60021351.80202210,94299,295.17663000,30174322.30941570,0
1738368000000,102429.56000000,102575.06000000,102213.07000000,102494.94000000,538.12176000,1738371599999,55128773.92479400,97185,325.69353000,33367519.04696020,0
1738371600000,102494.94000000,102780.27000000,102460.33000000,102566.00000000,501.43830000,1738375199999,51469699.82174790,91532,280.67846000,28812124.65634820,0
1738375200000,102566.00000000,102783.71000000,102400.00000000,102467.77000000,436.03518000,1738378799999,44729347.69229350,78596,227.06364000,23291859.59620730,0
1738378800000,102466.96000000,102518.42000000,102198.52000000,102249.19000000,334.74761000,1738382399999,34254693.69234440,68834,151.81542000,15533210.17658490,0
1738382400000,102249.19000000,102503.03000000,102118.56000000,102316.16000000,322.29531000,1738385999999,32975747.24823370,70050,192.95634000,19742719.40866070,0
1738386000000,102316.15000000,102588.57000000,102235.29000000,102500.00000000,254.68497000,1738389599999,26088065.18219090,45714,125.58272000,12864408.87642190,0
1738389600000,102500.00000000,102577.12000000,102184.46000000,102402.91000000,231.97083000,1738393199999,23747524.62797110,60211,93.31998000,9553532.54671600,0
1738393200000,102402.91000000,102494.69000000,102161.82000000,102166.49000000,243.26690000,1738396799999,24889591.72896080,52121,99.39987000,10169303.40392530,0
1738396800000,102166.49000000,102276.99000000,101836.43000000,102016.85000000,649.65017000,1738400399999,66280489.28455990,104812,169.89270000,17334778.55433380,0
1738400400000,102016.85000000,102016.85000000,101412.00000000,101675.99000000,638.00804000,1738403999999,64886753.97782990,138626,241.76043000,24591890.11479850,0
1738404000000,101675.99000000,101984.99000000,101626.82000000,101638.00000000,411.87457000,1738407599999,41931404.25459720,93414,206.14450000,20988082.13909440,0
1738407600000,101638.00000000,102055.98000000,101638.00000000,102028.81000000,329.61226000,1738411199999,33594401.72219500,81335,187.03400000,19061047.87653660,0
1738411200000,102028.82000000,102329.01000000,102009.12000000,102277.71000000,449.78635000,1738414799999,45964121.00397230,86591,273.28456000,27927065.73554380,0
1738414800000,102277.71000000,102284.46000000,101799.90000000,101869.02000000,447.84747000,1738418399999,45732971.56378190,91547,164.90190000,16844067.61611120,0
1738418400000,101869.04000000,102173.45000000,101812.00000000,101827.53000000,434.28009000,1738421999999,44289001.71191620,98507,214.84769000,21911399.60142250,0
1738422000000,101827.53000000,102185.94000000,101730.79000000,102073.89000000,372.76128000,1738425599999,38019030.40213050,109186,201.32889000,20536927.50377360,0
1738425600000,102073.89000000,102209.98000000,101863.77000000,101892.32000000,313.84671000,1738429199999,32018652.37465650,91879,149.58262000,15259941.57065560,0
1738429200000,101892.32000000,102297.99000000,101892.32000000,102262.49000000,320.90196000,1738432799999,32791070.48745140,79987,182.27076000,18625065.56671360,0
1738432800000,102262.50000000,102279.52000000,101965.24000000,102003.70000000,211.14828000,1738436399999,21564363.99588190,71308,80.32388000,8203888.80927240,0
1738436400000,102003.70000000,102023.63000000,101448.00000000,101669.60000000,626.68363000,1738439999999,63750106.50206210,146570,232.14075000,23616754.57439240,0
1738440000000,101669.60000000,101669.60000000,101000.00000000,101333.34000000,1283.14615000,1738443599999,129973388.48105150,264753,483.01392000,48925343.17949240,0
1738443600000,101333.34000000,101578.04000000,101001.00000000,101199.82000000,624.44892000,1738447199999,63293577.78075960,150461,296.84031000,30093652.45381900,0
1738447200000,101199.81000000,101428.00000000,100510.00000000,100666.91000000,1019.70869000,1738450799999,102831345.98846990,206300,413.81796000,41728946.65809190,0
1738450800000,100666.90000000,100871.45000000,100279.51000000,100635.65000000,1294.69204000,1738454399999,130150104.78737760,209267,632.19848000,63556486.48313490,0
1738454400000,100635.66000000,101288.51000000,100500.00000000,101243.86000000,625.08919000,1738457999999,63108690.15101310,146276,347.33152000,35072148.04058640,0
1738458000000,101243.86000000,101456.60000000,101165.10000000,101248.38000000,356.77551000,1738461599999,36147739.25622170,100021,171.64864000,17390591.66765930,0
1738461600000,101248.38000000,101271.32000000,100425.00000000,100452.16000000,711.44742000,1738465199999,71721505.85073550,165809,286.40299000,28870868.37442980,0
1738465200000,100452.16000000,100755.93000000,99148.91000000,99206.86000000,2872.03426000,1738468799999,286724949.42389930,455003,1006.66172000,100484002.26535020,0
1738468800000,99206.85000000,99884.00000000,99031.19000000,99538.60000000,1247.36452000,1738472399999,124070413.70333520,298409,604.83926000,60169008.52944080,0
1738472400000,99538.60000000,100342.69000000,99500.00000000,100259.53000000,714.22872000,1738475999999,71416011.10689270,165481,374.52520000,37450576.15719570,0
1738476000000,100259.53000000,100515.99000000,100094.69000000,100265.15000000,652.60422000,1738479599999,65475449.87396020,138464,339.86368000,34102147.57626580,0
1738479600000,100265.15000000,100277.54000000,99565.60000000,99643.30000000,864.58592000,1738483199999,86356985.94066610,161152,294.45977000,29412019.34956510,0
1738483200000,99643.30000000,100100.00000000,99315.91000000,99831.04000000,917.86988000,1738486799999,91510659.86605120,190532,430.46203000,42939808.33552230,0
1738486800000,99831.05000000,99864.02000000,99352.94000000,99690.78000000,714.66479000,1738490399999,71198070.15503020,141962,283.19480000,28212575.98525910,0
1738490400000,99690.78000000,99694.72000000,99200.00000000,99417.06000000,979.95157000,1738493999999,97432550.92393270,174946,426.33174000,42400929.45671270,0
1738494000000,99417.07000000,99604.00000000,98645.00000000,98864.60000000,1494.73706000,1738497599999,148021557.53559370,332480,527.44799000,52236388.85337470,0
1738497600000,98864.60000000,99166.19000000,98157.00000000,98178.00000000,1451.82051000,1738501199999,143216989.21816290,295511,532.22599000,52523080.59169730,0
1738501200000,98178.00000000,98827.18000000,98160.00000000,98795.88000000,1755.25944000,1738504799999,173042729.72172340,245021,928.76969000,91554058.70396290,0
1738504800000,98795.89000000,99439.05000000,98705.88000000,99205.08000000,1152.42229000,1738508399999,114342374.68588720,230306,618.51106000,61364810.44315940,0
1738508400000,99205.08000000,99405.74000000,98720.55000000,99346.87000000,905.88368000,1738511999999,89760970.54000390,244045,413.33168000,40965467.59566950,0
1738512000000,99346.87000000,99361.97000000,98075.02000000,98264.00000000,1453.70445000,1738515599999,143499730.67738200,363205,663.85790000,65563259.26487770,0
1738515600000,98264.01000000,98580.38000000,97019.00000000,97228.85000000,3212.44953000,1738519199999,314128417.75417480,705266,1385.87418000,135557208.50391720,0
1738519200000,97228.86000000,97931.65000000,96821.54000000,97087.92000000,2847.73150000,1738522799999,277039448.13335700,664680,1238.72582000,120531504.16622690,0
1738522800000,97087.92000000,98700.00000000,96842.33000000,98273.16000000,2181.85188000,1738526399999,213228986.70028660,499025,1158.84411000,113286086.72645170,0
1738526400000,98273.17000000,98628.74000000,97650.54000000,97798.00000000,983.70523000,1738529999999,96591158.91625320,205352,479.75347000,47113919.84907840,0
1738530000000,97798.01000000,97977.02000000,96573.47000000,97020.54000000,1618.13720000,1738533599999,157160942.70200640,309045,721.95383000,70114717.42371400,0
1738533600000,97020.56000000,98022.20000000,96150.00000000,97994.46000000,2148.57890000,1738537199999,208619325.38934180,408994,1000.25242000,97192669.87565890,0
1738537200000,97994.47000000,97994.47000000,96543.10000000,97700.59000000,2756.60172000,1738540799999,268268654.35771710,561354,1351.89720000,131568243.56723750,0
1738540800000,97700.59000000,97782.79000000,95500.00000000,96511.33000000,5020.71343000,1738544399999,484905338.52011220,812979,2308.57444000,223018110.77704950,0
1738544400000,96511.33000000,96945.03000000,92000.00000000,93435.82000000,10531.22735000,1738547999999,992023247.29936660,1065416,4483.81263000,422623487.21979300,0
1738548000000,93436.97000000,94980.00000000,91231.00000000,93566.01000000,10595.36035000,1738551599999,991010099.51578780,1103896,5102.20050000,477558443.72562040,0
1738551600000,93566.00000000,94688.00000000,93426.49000000,94038.74000000,3582.18997000,1738555199999,337431143.71101620,590956,1819.15188000,171354261.41913510,0
1738555200000,94038.75000000,94490.72000000,92646.36000000,92786.53000000,2460.88916000,1738558799999,229980505.10075680,444671,1071.38075000,100141519.65162290,0
1738558800000,92786.53000000,94273.84000000,92760.80000000,94216.00000000,1715.26085000,1738562399999,160262295.34089700,349911,917.81869000,85771491.62106400,0
1738562400000,94215.99000000,94600.00000000,93657.33000000,93911.04000000,1706.31998000,1738565999999,160612117.92492900,322766,881.56320000,82995176.39250690,0
1738566000000,93911.05000000,95426.63000000,93846.32000000,95333.01000000,1900.84801000,1738569599999,179906281.26350140,353542,1060.39639000,100366940.28569570,0
1738569600000,95333.01000000,95634.39000000,94850.85000000,95340.00000000,1832.12634000,1738573199999,174469699.09105710,393096,890.53450000,84827243.57712810,0
1738573200000,95339.99000000,95950.68000000,95222.03000000,95277.00000000,2095.83840000,1738576799999,200463047.82107540,357423,1067.75892000,102132789.45880330,0
1738576800000,95277.00000000,95725.25000000,94799.29000000,95702.67000000,1312.01995000,1738580399999,124860930.10219990,271459,551.70822000,52503722.58362010,0
1738580400000,95702.68000000,95716.21000000,94953.60000000,95107.89000000,1052.64002000,1738583999999,100307851.11874630,205534,463.77474000,44195184.20174320,0
1738584000000,95107.89000000,95625.00000000,94757.22000000,94764.01000000,1513.65910000,1738587599999,144077428.52927940,250700,677.15167000,64480777.05348290,0
1738587600000,94764.01000000,95400.00000000,94367.92000000,94664.51000000,1688.05730000,1738591199999,160139912.66610860,332656,806.32566000,76514733.05878160,0
1738591200000,94664.52000000,96702.12000000,94131.14000000,96589.50000000,4472.01696000,1738594799999,427548115.03040430,674097,2281.80452000,218199759.11417050,0
1738594800000,96589.50000000,99500.00000000,96190.47000000,98842.00000000,6474.82871000,1738598399999,634712205.47258690,782310,3371.70567000,330633524.02622880,0
1738598400000,98842.00000000,99041.89000000,98164.00000000,98543.08000000,2895.80358000,1738601999999,285635836.91753870,437202,1367.36418000,134871234.91290400,0
1738602000000,98543.08000000,99313.09000000,98038.58000000,99206.38000000,2550.55263000,1738605599999,251487063.56493020,317995,1411.10258000,139167028.17552530,0
1738605600000,99206.38000000,99943.63000000,98941.17000000,99816.05000000,2002.92563000,1738609199999,199287142.83639230,295553,1124.97097000,111956620.91413650,0
1738609200000,99816.05000000,101880.00000000,99576.02000000,101880.00000000,3045.16271000,1738612799999,306876105.89378490,368226,1769.77303000,178284759.20350470,0
